"location_type","location_id","name_en","name_kh","commune_kh","district_kh","province_kh","latitude","longitude","branch_id","source"
"village","14070701","Phum Muoy","ភូមិ ១","ព្រែកខ្សាយ ខ","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070702","Phum Pir","ភូមិ ២","ព្រែកខ្សាយ ខ","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070703","Phum Bei","ភូមិ ៣","ព្រែកខ្សាយ ខ","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070704","Phum Buon","ភូមិ ៤","ព្រែកខ្សាយ ខ","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070705","Phum Pram","ភូមិ ៥","ព្រែកខ្សាយ ខ","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070706","Phum Prammuoy","ភូមិ ៦","ព្រែកខ្សាយ ខ","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070801","Prey Kandieng","ព្រៃកណ្ដៀង","ព្រៃកណ្ដៀង","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070802","Prey Khla","ព្រៃខ្លា","ព្រៃកណ្ដៀង","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070803","Prey Angkunh","ព្រៃអង្គុញ","ព្រៃកណ្ដៀង","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070804","Prey Kampeaeng","ព្រៃកំពែង","ព្រៃកណ្ដៀង","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070805","Chan","ចាន់","ព្រៃកណ្ដៀង","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070806","Sdau","ស្ដៅ","ព្រៃកណ្ដៀង","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14070807","Ponley","ពន្លៃ","ព្រៃកណ្ដៀង","ពាមរក៍","ព្រៃវែង","","","","NCDD_2024"
"village","14080102","Kampong Popil","កំពង់ពពិល","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080103","Preaek Kamphleung","ព្រែកកាំភ្លើង","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080104","Chumnik","ជំនីក","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080105","Tral","ត្រាល","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080106","Kokor","គគរ","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080107","Khsom Cheung","ខ្សុំជើង","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080108","Khsom Tboung","ខ្សុំត្បូង","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080109","Pohear","ពហ៊ារ","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080110","Tang Roleang","តាំងរលាង","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080111","Bat Santrea Laeu","បទសន្ទ្រាលើ","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080112","Bat Santrea Krom","បទសន្ទ្រាក្រោម","កំពង់ពពិល","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080202","Trea","ទ្រា","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080203","Doung","ដូង","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080204","Thkov","ថ្កូវ","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080206","Veal","វាល","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080207","Dambouk Thum","ដំបូកធំ","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080209","Tang Romeang","តាំងរមាំង","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080210","Kanhcham Kor","កញ្ចំ ក","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080211","Kanhcham Khor","កញ្ចំ ខ","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080212","Prey Tumpung Kor","ព្រៃទំពូង ក","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080213","Prey Tumpung Khor","ព្រៃទំពូង ខ","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080214","Tonle Chrey Kor","ទន្លេជ្រៃ ក","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080215","Tonle Chrey Khor","ទន្លេជ្រៃ ខ","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080216","Chumteav Ma","ជំទាវម៉ា","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080217","Bong Bort","បង់បត់","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080218","Trea Sdoa","ទ្រាស្ដៅ","កញ្ចំ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080301","Preaek Chruk","ព្រែកជ្រូក","កំពង់ប្រាំង","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080302","Preaek Ka Roatn","ព្រែកតារ័ត្ន","កំពង់ប្រាំង","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080303","Kampong Prang","កំពង់ប្រាំង","កំពង់ប្រាំង","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080304","Sambuor","សំបួរ","កំពង់ប្រាំង","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080305","Lvea Kaong","ល្វាកោង","កំពង់ប្រាំង","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080306","Peak Sbai","ពាក់ស្បៃ","កំពង់ប្រាំង","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080501","Andoung","អណ្ដូង","មេសរប្រចាន់","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080502","Mesar Prachan Leu","មេសរប្រចាន់លើ","មេសរប្រចាន់","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080503","Mesar Prachan Kraom","មេសរប្រចាន់ក្រោម","មេសរប្រចាន់","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080504","Kampong trea","កំពង់ទ្រា","មេសរប្រចាន់","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080505","Preaek Champa","ព្រែកចំប៉ា","មេសរប្រចាន់","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080506","Me Mol","មេមល់","មេសរប្រចាន់","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080507","Yout","យោត","មេសរប្រចាន់","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080701","Angkeas Dei","អង្គាសដី","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080702","Prum","ព្រហ្ម","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080703","Sameakki","សាមគ្គី","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080704","Snay Phleung","ស្នាយភ្លើង","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080705","Prey Sla","ព្រៃស្លា","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080706","Prey Pnov","ព្រៃព្នៅ","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080707","Kruos","គ្រួស","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080708","Samreab","សំរាប","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080709","Ka Kou","កគោ","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080710","Srama","ស្រម៉","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080711","Prey Pnoa Chaeung","ព្រៃព្នៅជើង","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080712","Prey Pnoa Kandal","ព្រៃព្នៅកណ្ដាល","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080713","Prey Pnoa Tbong","ព្រៃព្នៅត្បូង","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080714","Tuol Tball","ទួលត្បាល់","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080715","Prey Sla Kaeut","ព្រៃស្លាកើត","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080716","Prey Sla Lech","ព្រៃស្លាលិច","ព្រៃព្នៅ","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080802","Kampong Pou","កំពង់ពោធិ៍","ព្រៃស្នៀត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080803","Tumpeang Chreus","ទំញាំងជ្រើស","ព្រៃស្នៀត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080805","Prey Sniet Khang Choeung","ព្រៃស្នៀតខាងជើង","ព្រៃស្នៀត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080806","Prey Sniet Khang Lech","ព្រៃស្នៀតខាងលិច","ព្រៃស្នៀត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080807","Prey Sniet Khang Kaeut","ព្រៃស្នៀតខាងកើត","ព្រៃស្នៀត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080808","Me Loung Khang Choeung","មេលោងខាងជើង","ព្រៃស្នៀត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080809","Me Loung Khang Tboung","មេលោងខាងត្បូង","ព្រៃស្នៀត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080901","Preah Mlu","ព្រះម្លូរ","ព្រៃស្រឡិត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080902","Kor","គរ","ព្រៃស្រឡិត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080904","Prohut","ព្រហ៊ូត","ព្រៃស្រឡិត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080907","Kok Touch","គកតូច","ព្រៃស្រឡិត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080908","Kok Thum","គកធំ","ព្រៃស្រឡិត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080909","Prey Sralet","ព្រៃស្រឡិត","ព្រៃស្រឡិត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080910","Prey Kralanh Touch","ព្រៃក្រឡាញ់តូច","ព្រៃស្រឡិត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
"village","14080911","Prey Kralanh Thum","ព្រៃក្រឡាញ់ធំ","ព្រៃស្រឡិត","ពារាំង","ព្រៃវែង","","","","NCDD_2024"
