"No","ID","EN name","KH name","province_id","province_en","province_kh","district_id","district_en","district_kh","district_id","commune_","commune_","commune"
"480","MKT_1708","Samakum Kbalspen 24 Market","ផ្សារសមាគម កបាលសពេន 24","01","Banteay Meanchey","បន្ទាយមានជ័យ","0110","Paoy Paet","ប៉ោយប៉ែត","0110","011002","Paoy Paet","ប៉ោយប៉ែត"
"481","MKT_1709","Ouchra Market","ផ្សារអូរជ្រា","24","Pailin","ប៉ៃលិន","2401","Pailin","ប៉ៃលិន","2401","240101","Pailin","ប៉ៃលិន"
"482","MKT_1710","Peukanseong Kampong","ផ្សារពេុកានសេូង កំពង់","14","Prey Veng","ព្រៃវែង","1409","Preah Sdach","ព្រះស្ដេច","1409","140905","Kampong Soeng","កំពង់សឹង"
"483","MKT_1711","Preksandeak","ផ្សារព្រេកសានដេាក","14","Prey Veng","ព្រៃវែង","1412","Sithor Kandal","ស៊ីធរកណ្ដាល","1412","141209","Prey Tueng","ព្រៃទឹង"
"484","MKT_1712","Kok Khmum Market","ផ្សារកុក ខមុម","02","Battambang","Battambang","0202","Thma Koul","ថ្មគោល","0202","120209","Phsar Chas","ផ្សារចាស់"
"485","MKT_1713","Reatrey Thida Sour Siem Pang Market","ផ្សាររេាត្រេយ ថីដា សអូរ សីេម ពាង","19","Stung Treng","ស្ទឹងត្រែង","1903","Siem Pang","សៀមប៉ាង","1903","120209","Phsar Chas","ផ្សារចាស់"
"486","MKT_1714","Piphub Tmey Chomkadong1","ផ្សារពិភពថ្មី ចំការដូង១","12","Phnom Penh","ភ្នំពេញ","1205","Dangkao","ដង្កោ","1205","120501","Dangkao","ដង្កោ"
"487","MKT_1715","Ang Phnomtouch Market","ផ្សារាង ភ្នំតូច","07","Kampot","កំពត","0701","Angkor Chey","អង្គរជ័យ","0701","070102","Ankor Chey","អង្គរជ័យ"
"488","MKT_1716","Chom Po Von Market","ផ្សារចោមពៅវ័ន","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120916","Chaom Chau 3","ចោមចៅទី៣"
"489","MKT_1717","Khar Market","ផ្សារខារ","25","Tboung Khmum","ត្បូងឃ្មុំ","2507","Tboung Khmum","ត្បូងឃ្មុំ","2507","250712","Sralab","ស្រឡប់"
"490","MKT_1718","Pholpongro Market","ផ្សារផូលពូងរូ","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120914","Chaom Chau 1","ចោមចៅទី១"
"491","MKT_1719","Lorn City Chom Chao Market","ផ្សារលូរន កីតយ ចោមចៅ","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120916","Chaom Chau 3","ចោមចៅទី៣"
"492","MKT_1720","Ra Market","ផ្សាររា","01","Banteay Meanchey","បន្ទាយមានជ័យ","0110","Paoy Paet","ប៉ោយប៉ែត","0110","011002","Paoy Paet","ប៉ោយប៉ែត"
"493","MKT_1721","Nha","ផ្សារញា","05","Kampong Speu","កំពង់ស្ពឺ","0503","Kong Pisei","គងពិសី","0503","120209","Phsar Chas","ផ្សារចាស់"
"494","MKT_1722","Samrong Market","ផ្សារសំរោង","25","Tboung Khmum","ត្បូងឃ្មុំ","2503","Memot","មេមត់","2503","250309","Memot","មេមត់"
"495","MKT_1723","Sen Metrey Market","ផ្សារសែនមេត្រី","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120610","Stueng Mean chey 3","ស្ទឹងមានជ័យទី៣"
"496","MKT_1724","Winner Factory Market","ផ្សារវីននេរ Factory","08","Kandal","កណ្តាល","0811","Ta Khmau","តាខ្មៅ","0811","081104","Ta Khmao","តាខ្មៅ"
"497","MKT_1725","Rong Lkorn Market","ផ្សាររូង លកូរន","02","Battambang","Battambang","0203","Battambang","បាត់ដំបង","0203","020309","Ou Char","អូរចារ"
"498","MKT_1726","Andoung 3 Market","ផ្សារានដអូង 3","22","Oddar Meanchey","ឧត្តរមានជ័យ","2201","Anlong Veaeng","អន្លង់វែង","2201","220101","Anlong Veaeng","អន្លង់វែង"
"499","MKT_1727","Phnomsampov","ផ្សារភ្នំសំពៅ","02","Battambang","Battambang","0201","Banan","បាណន់","0201","020106","Phnum Sampov","ភ្នំសំពៅ"
"500","MKT_1728","Takhmao New Market","ផ្សារតាខ្មៅថ្មី","08","Kandal","កណ្តាល","0811","Ta Khmau","តាខ្មៅ","0811","081104","Ta Khmao","តាខ្មៅ"
"501","MKT_1729","Srong Market","ផ្សារស្រូង","05","Kampong Speu","កំពង់ស្ពឺ","0503","Kong Pisei","គងពិសី","0503","120209","Phsar Chas","ផ្សារចាស់"
"502","MKT_1730","Sam Han Market","ផ្សារសាម ហាន","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120713","Tuol Sangkae 1","ទួលសង្កែទី១"
"503","MKT_1731","Kamchay Mear Market","ផ្សារកាមចាយ មេារ","14","Prey Veng","ព្រៃវែង","1402","Kamchay Mear","កំចាយមារ","1402","120209","Phsar Chas","ផ្សារចាស់"
"504","MKT_1732","Talat Market","ផ្សារតាលាត","05","Kampong Speu","កំពង់ស្ពឺ","0506","Phnum Sruoch","ភ្នំស្រួច","0506","050601","Chambak","ចំបក់"
"505","MKT_1733","Takao Market","ផ្សារតាកែវ","21","Takeo","តាកែវ","2108","Doun Kaev","ដូនកែវ","2108","120209","Phsar Chas","ផ្សារចាស់"
"506","MKT_1734","Tom Noup","ផ្សារទំនប់","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120714","Tuol Sangkae 2","ទួលសង្កែទី២"
"507","MKT_1735","Kansom Ak Market","ផ្សារកានសូម ាក","07","Kampot","កំពត","0702","Banteay Meas","បន្ទាយមាស","0702","070202","Banteay Meas Khang lech","បន្ទាយមាសខាងលិច"
"508","MKT_1736","Thom Thmey Siem Pang Market","ផ្សារធំថ្មី សីេម ពាង","19","Stung Treng","ស្ទឹងត្រែង","1903","Siem Pang","សៀមប៉ាង","1903","120209","Phsar Chas","ផ្សារចាស់"
"509","MKT_1737","Ou Snguot Chas","ផ្សារអូរស្ងួតចាស់","01","Banteay Meanchey","បន្ទាយមានជ័យ","0102","Mongkol Borei","មង្គលបូរី","0102","010201","Banteay Neang","បន្ទាយនាង"
"510","MKT_1738","Phar Tom Tmey Pursat","ផ្សារផារ តូម ថ្មី ពោធិ៍សាត់","15","Pursat","ពោធិ៍សាត់","1505","Pursat","ពោធិ៍សាត់","1505","120209","Phsar Chas","ផ្សារចាស់"
"511","MKT_1739","Somroung Market","ផ្សារសំរោង","20","Svay Rieng","ស្វាយរៀង","2004","Romeas Haek","រមាសហែក","2004","200404","Angk Prasrae","អង្គប្រស្រែ"
"512","MKT_1740","Roka Kaong","ផ្សាររូកា កៅង","08","Kandal","កណ្តាល","0807","Mukh Kampul","មុខកំពូល","0807","080708","Roka Kong Ti Pir","រកាកោង ទី ២"
"513","MKT_1741","Piphub Tmey Chomkadong2","ផ្សារពិភពថ្មី ចំការដូង២","12","Phnom Penh","ភ្នំពេញ","1205","Dangkao","ដង្កោ","1205","120501","Dangkao","ដង្កោ"
"514","MKT_1742","Pou Puy Market","ផ្សារពោធិ៍ពុយ","15","Pursat","ពោធិ៍សាត់","1505","Pursat","ពោធិ៍សាត់","1505","120209","Phsar Chas","ផ្សារចាស់"
"515","MKT_1743","Thnal Bombek Market","ផ្សារថ្នល់បំបែក","13","Preah Vihear","ព្រះវិហារ","1304","Kuleaen","គូលែន","1304","130401","Kuleaen Tboung","គូលែនត្បូង"
"516","MKT_1744","Siem Bouk","ផ្សារសីេម បអូក","19","Stung Treng","ស្ទឹងត្រែង","1902","Siem Bouk","សៀមបូក","1902","190206","Siem Bouk","សៀមបូក"
"517","MKT_1745","Boeng Khna Market","ផ្សារបឹង ខនា","15","Pursat","ពោធិ៍សាត់","1501","Bakan","បាកាន","1501","120209","Phsar Chas","ផ្សារចាស់"
"518","MKT_1746","Thnol Chin Market","ផ្សារថ្នល់ចិន","08","Kandal","កណ្តាល","0811","Ta Khmau","តាខ្មៅ","0811","081104","Ta Khmao","តាខ្មៅ"
"519","MKT_1747","Trapeang Chorng","ផ្សារត្រពាំងច្រុង","15","Pursat","ពោធិ៍សាត់","1501","Bakan","បាកាន","1501","120209","Phsar Chas","ផ្សារចាស់"
"520","MKT_1748","Old Market","ផ្សារចាស់","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120209","Phsar Chas","ផ្សារចាស់"
"521","MKT_1749","New Stung Mean Chey Market","ផ្សារស្ទឹងមានជ័យថ្មី","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120608","Stueng Mean chey 1","ស្ទឹងមានជ័យទី១"
"522","MKT_1750","Prey Kub Market","ផ្សារព្រេយ កុប","01","Banteay Meanchey","បន្ទាយមានជ័យ","0110","Paoy Paet","ប៉ោយប៉ែត","0110","011002","Paoy Paet","ប៉ោយប៉ែត"
"523","MKT_1751","Derm Ompil","ផ្សារដើមអំពិល","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120801","Phnom Penh Thmei","ភ្នំពេញថ្មី"
"524","MKT_1752","Chamka Tmor Market","ផ្សារចំការថ្ម","25","Tboung Khmum","ត្បូងឃ្មុំ","2507","Tboung Khmum","ត្បូងឃ្មុំ","2507","250712","Sralab","ស្រឡប់"
"525","MKT_1753","Chak Angre","ផ្សារចាក ាងរេ","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120607","Chak Angrae Kraom","ចាក់អង្រែក្រោម"
"526","MKT_1754","Unai Market","ផ្សារុនៃ","12","Phnom Penh","ភ្នំពេញ","1204","Tuol Kouk","ទួលគោក","1204","120406","Tuek L'ak Ti Bei","ទឹកល្អក់ទី ៣"
"527","MKT_1755","Chomkadong","ផ្សារចំការដូង","12","Phnom Penh","ភ្នំពេញ","1205","Dangkao","ដង្កោ","1205","120501","Dangkao","ដង្កោ"
"528","MKT_1756","Bat Rom Duol Market","ផ្សារបាត រូម ដុូល","15","Pursat","ពោធិ៍សាត់","1505","Pursat","ពោធិ៍សាត់","1505","120209","Phsar Chas","ផ្សារចាស់"
"529","MKT_1757","Ponley Market","ផ្សារពូនលេយ","04","Kampong Chhnang","កំពង់ឆ្នាំង","0401","Baribour","បរិបូណ៌","0401","040111","Trapeang Chan","ត្រពាំងចាន់"
"530","MKT_1758","Brosre Mok Market","ផ្សារប្រូស្រេ មូក","14","Prey Veng","ព្រៃវែង","1404","Kanhchriech","កញ្ជ្រៀច","1404","140402","Kanhchriech","កញ្ជ្រៀច"
"531","MKT_1759","Chuk Market","ផ្សារឈូក","22","Oddar Meanchey","ឧត្តរមានជ័យ","2204","Samraong","សំរោង","2204","220404","Samraong","សំរោង"
"532","MKT_1760","Kandieng Market","ផ្សារកណ្ដៀង","15","Pursat","ពោធិ៍សាត់","1502","Kandieng","កណ្ដៀង","1502","150203","Kandieng","កណ្ដៀង"
"533","MKT_1761","Samaki Krokou Market","ផ្សារសាមគ្គី ក្រូកអូ","15","Pursat","ពោធិ៍សាត់","1503","Krakor","ក្រគរ","1503","120209","Phsar Chas","ផ្សារចាស់"
"534","MKT_1762","Srae Seam Market","ផ្សារស្រែសៀម","25","Tboung Khmum","ត្បូងឃ្មុំ","2507","Tboung Khmum","ត្បូងឃ្មុំ","2507","120209","Phsar Chas","ផ្សារចាស់"
"535","MKT_1763","Tuek Phos Market","ផ្សារទឹកផុស","04","Kampong Chhnang","កំពង់ឆ្នាំង","0408","Tuek Phos","ទឹកផុស","0408","040808","Tuol Khpos","ទួលខ្ពស់"
"536","MKT_1764","Dey Huy Market","ផ្សារដីហ៊ុយ","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120801","Phnom Penh Thmei","ភ្នំពេញថ្មី"
"537","MKT_1765","Tra Market","ផ្សារត្រា","14","Prey Veng","ព្រៃវែង","1409","Preah Sdach","ព្រះស្ដេច","1409","140907","Lvea","ល្វា"
"538","MKT_1766","Chakrey Market","ផ្សារចាក្រេយ","01","Banteay Meanchey","បន្ទាយមានជ័យ","0104","Preah Netr Preah","ព្រះនេត្រព្រះ","0104","010406","Rohal","រហាល"
"539","MKT_1767","Kompongtrach Market","ផ្សារកំពង់ត្រាច","20","Svay Rieng","ស្វាយរៀង","2004","Romeas Haek","រមាសហែក","2004","200408","Kampong Trach","កំពង់ត្រាច"
"540","MKT_1768","Depo Market","ផ្សារដេប៉ូ","12","Phnom Penh","ភ្នំពេញ","1203","Prampir Meakkakra","៧មករា","1203","120307","Veal Vong","វាលវង់"
"541","MKT_1769","Pou Ta Hao Market","ផ្សារពោធិ៍តាហោ","20","Svay Rieng","ស្វាយរៀង","2006","Svay Rieng","ស្វាយរៀង","2006","200604","Pou Ta Hao","ពោធិ៍តាហោ"
"542","MKT_1770","Srae Ambel","ផ្សារស្រែអំបិល","09","Koh Kong","កោះកុង","0906","Srae Ambel","ស្រែ អំបិល","0906","090606","Srae Ambel","ស្រែអំបិល"
"543","MKT_1771","Trapheang Anh Chanh","ផ្សារត្រាផេាង ាញ ចាញ","12","Phnom Penh","ភ្នំពេញ","1211","Praek Pnov","ព្រែកព្នៅ","1211","121104","Kouk Roka","គោករកា"
"544","MKT_1772","Pipop Thmey 2 Market","ផ្សារពិភពថ្មី 2","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120209","Phsar Chas","ផ្សារចាស់"
"545","MKT_1773","Kromoun Market Pnhom Penh Thmeii","ផ្សារក្រូមអូន ពញូម ពេញ ថមីី","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120801","Phnom Penh Thmei","ភ្នំពេញថ្មី"
